Month,Place,Outdoor.Temperatures
Jan,4.San.Diego,73.4
Jan,4.San.Diego,68
Jan,4.San.Diego,64.4
Jan,4.San.Diego,60.8
Jan,4.San.Diego,57
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,50
Jan,4.San.Diego,48.2
Jan,4.San.Diego,51.8
Jan,4.San.Diego,53.6
Jan,4.San.Diego,50
Jan,4.San.Diego,51.8
Jan,4.San.Diego,50
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,50
Jan,4.San.Diego,53.6
Jan,4.San.Diego,57.2
Jan,4.San.Diego,62.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,60.8
Jan,4.San.Diego,62.6
Jan,4.San.Diego,60.8
Jan,4.San.Diego,57.2
Jan,4.San.Diego,57.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,48.2
Jan,4.San.Diego,50
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,55.4
Jan,4.San.Diego,55.4
Jan,4.San.Diego,58.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,64.4
Jan,4.San.Diego,62.6
Jan,4.San.Diego,57.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,55.4
Jan,4.San.Diego,55.4
Jan,4.San.Diego,55.4
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.4
Jan,4.San.Diego,53.8
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,55.4
Jan,4.San.Diego,57.2
Jan,4.San.Diego,60.8
Jan,4.San.Diego,62.6
Jan,4.San.Diego,60.8
Jan,4.San.Diego,62.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,57.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,48.2
Jan,4.San.Diego,46.4
Jan,4.San.Diego,44.6
Jan,4.San.Diego,46.4
Jan,4.San.Diego,48.2
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,53.6
Jan,4.San.Diego,57.2
Jan,4.San.Diego,62.6
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,57.2
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,53.6
Jan,4.San.Diego,50
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,50
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,55.4
Jan,4.San.Diego,57.2
Jan,4.San.Diego,60.8
Jan,4.San.Diego,62.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,59
Jan,4.San.Diego,57.2
Jan,4.San.Diego,55
Jan,4.San.Diego,53.2
Jan,4.San.Diego,52.2
Jan,4.San.Diego,51.6
Jan,4.San.Diego,51.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,55.4
Jan,4.San.Diego,57.2
Jan,4.San.Diego,57.7
Jan,4.San.Diego,57.2
Jan,4.San.Diego,59
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,57.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,55.4
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,50
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48
Jan,4.San.Diego,52
Jan,4.San.Diego,57.6
Jan,4.San.Diego,60.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,64.4
Jan,4.San.Diego,64.4
Jan,4.San.Diego,63.9
Jan,4.San.Diego,62.6
Jan,4.San.Diego,64.4
Jan,4.San.Diego,57.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.2
Jan,4.San.Diego,51.8
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.4
Jan,4.San.Diego,44.6
Jan,4.San.Diego,44.6
Jan,4.San.Diego,44.6
Jan,4.San.Diego,46.4
Jan,4.San.Diego,47.8
Jan,4.San.Diego,48.4
Jan,4.San.Diego,47.8
Jan,4.San.Diego,54
Jan,4.San.Diego,60.8
Jan,4.San.Diego,66.4
Jan,4.San.Diego,68.7
Jan,4.San.Diego,69.3
Jan,4.San.Diego,69.8
Jan,4.San.Diego,71.6
Jan,4.San.Diego,69.8
Jan,4.San.Diego,66.2
Jan,4.San.Diego,62.4
Jan,4.San.Diego,59
Jan,4.San.Diego,57.2
Jan,4.San.Diego,53.6
Jan,4.San.Diego,48.2
Jan,4.San.Diego,50
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,50
Jan,4.San.Diego,46.4
Jan,4.San.Diego,50
Jan,4.San.Diego,50
Jan,4.San.Diego,48.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,62.6
Jan,4.San.Diego,69.8
Jan,4.San.Diego,71.6
Jan,4.San.Diego,69.8
Jan,4.San.Diego,69.8
Jan,4.San.Diego,66.2
Jan,4.San.Diego,64.4
Jan,4.San.Diego,62.6
Jan,4.San.Diego,59
Jan,4.San.Diego,53.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.4
Jan,4.San.Diego,44.6
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.2
Jan,4.San.Diego,46.4
Jan,4.San.Diego,44.6
Jan,4.San.Diego,46.4
Jan,4.San.Diego,51.8
Jan,4.San.Diego,55.4
Jan,4.San.Diego,57.2
Jan,4.San.Diego,57.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,57.2
Jan,4.San.Diego,59
Jan,4.San.Diego,55.4
Jan,4.San.Diego,55.4
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,53.6
Jan,4.San.Diego,55.4
Jan,4.San.Diego,55.4
Jan,4.San.Diego,57.2
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,59
Jan,4.San.Diego,57.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,51.8
Jan,4.San.Diego,50
Jan,4.San.Diego,50
Jan,4.San.Diego,48.2
Jan,4.San.Diego,44.6
Jan,4.San.Diego,45.5
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.4
Jan,4.San.Diego,44.6
Jan,4.San.Diego,46.4
Jan,4.San.Diego,42.8
Jan,4.San.Diego,43.9
Jan,4.San.Diego,44.6
Jan,4.San.Diego,44.6
Jan,4.San.Diego,48.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,57.2
Jan,4.San.Diego,60.8
Jan,4.San.Diego,62.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,60.8
Jan,4.San.Diego,59
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,48.2
Jan,4.San.Diego,47.1
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.4
Jan,4.San.Diego,48.2
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.4
Jan,4.San.Diego,45.3
Jan,4.San.Diego,44.6
Jan,4.San.Diego,49.1
Jan,4.San.Diego,55.4
Jan,4.San.Diego,57.2
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,62.6
Jan,4.San.Diego,60.8
Jan,4.San.Diego,59
Jan,4.San.Diego,57.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,53.6
Jan,4.San.Diego,50
Jan,4.San.Diego,50
Jan,4.San.Diego,50
Jan,4.San.Diego,50
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,53.6
Jan,4.San.Diego,56.7
Jan,4.San.Diego,57.2
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,62.6
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,57.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,48.2
Jan,4.San.Diego,46.4
Jan,4.San.Diego,44.6
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.4
Jan,4.San.Diego,44.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,57.2
Jan,4.San.Diego,60.8
Jan,4.San.Diego,62.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,64.4
Jan,4.San.Diego,66.2
Jan,4.San.Diego,64.4
Jan,4.San.Diego,62.6
Jan,4.San.Diego,60.8
Jan,4.San.Diego,57.2
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,46.4
Jan,4.San.Diego,50
Jan,4.San.Diego,46.4
Jan,4.San.Diego,44.6
Jan,4.San.Diego,46.4
Jan,4.San.Diego,48.2
Jan,4.San.Diego,50
Jan,4.San.Diego,47.7
Jan,4.San.Diego,45.9
Jan,4.San.Diego,48.2
Jan,4.San.Diego,50
Jan,4.San.Diego,59
Jan,4.San.Diego,60.8
Jan,4.San.Diego,62.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,62.6
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,55.4
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,53.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,51.8
Jan,4.San.Diego,53.6
Jan,4.San.Diego,53.6
Jan,4.San.Diego,57.2
Jan,4.San.Diego,57.2
Jan,4.San.Diego,60.8
Jan,4.San.Diego,62.6
Jan,4.San.Diego,60.8
Jan,4.San.Diego,60.8
Jan,4.San.Diego,57.2
Jan,4.San.Diego,55.4
Jan,4.San.Diego,53.6
Jan,4.San.Diego,51.8
Jan,4.San.Diego,48.2
Jan,4.San.Diego,46.4
Jan,4.San.Diego,46.2
Jan,4.San.Diego,45.9
Feb,4.San.Diego,45.7
Feb,4.San.Diego,45.3
Feb,4.San.Diego,45.1
Feb,4.San.Diego,44.8
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,48.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,59
Feb,4.San.Diego,60.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,60.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,42.8
Feb,4.San.Diego,42.8
Feb,4.San.Diego,44.6
Feb,4.San.Diego,48.2
Feb,4.San.Diego,54.5
Feb,4.San.Diego,59
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,50
Feb,4.San.Diego,50
Feb,4.San.Diego,50
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,51.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.6
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,51.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,60.8
Feb,4.San.Diego,59.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50.9
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,41
Feb,4.San.Diego,42.8
Feb,4.San.Diego,42.8
Feb,4.San.Diego,42.8
Feb,4.San.Diego,42.8
Feb,4.San.Diego,42.8
Feb,4.San.Diego,50
Feb,4.San.Diego,55.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,60.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,64.4
Feb,4.San.Diego,64.4
Feb,4.San.Diego,62.6
Feb,4.San.Diego,60.8
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,42.8
Feb,4.San.Diego,42.8
Feb,4.San.Diego,44.6
Feb,4.San.Diego,41
Feb,4.San.Diego,42.8
Feb,4.San.Diego,46.4
Feb,4.San.Diego,51.8
Feb,4.San.Diego,60.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,64.4
Feb,4.San.Diego,69.8
Feb,4.San.Diego,69.8
Feb,4.San.Diego,68
Feb,4.San.Diego,66.2
Feb,4.San.Diego,64.4
Feb,4.San.Diego,60.8
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,51.8
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,45.7
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,60.8
Feb,4.San.Diego,64.4
Feb,4.San.Diego,64.4
Feb,4.San.Diego,66.2
Feb,4.San.Diego,64.8
Feb,4.San.Diego,63
Feb,4.San.Diego,60.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,53.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,46.4
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,42.8
Feb,4.San.Diego,44.6
Feb,4.San.Diego,42.8
Feb,4.San.Diego,44.6
Feb,4.San.Diego,42.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,60.8
Feb,4.San.Diego,63.7
Feb,4.San.Diego,66.2
Feb,4.San.Diego,68
Feb,4.San.Diego,69.8
Feb,4.San.Diego,69.8
Feb,4.San.Diego,66.2
Feb,4.San.Diego,62.6
Feb,4.San.Diego,60.8
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,60.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,64.4
Feb,4.San.Diego,68
Feb,4.San.Diego,68
Feb,4.San.Diego,68
Feb,4.San.Diego,66.2
Feb,4.San.Diego,62.6
Feb,4.San.Diego,60.8
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,50
Feb,4.San.Diego,48.7
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,47.1
Feb,4.San.Diego,45.9
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,42.8
Feb,4.San.Diego,39.2
Feb,4.San.Diego,51.8
Feb,4.San.Diego,57.2
Feb,4.San.Diego,60.8
Feb,4.San.Diego,66.2
Feb,4.San.Diego,66.2
Feb,4.San.Diego,69.8
Feb,4.San.Diego,69.8
Feb,4.San.Diego,66.2
Feb,4.San.Diego,62.6
Feb,4.San.Diego,60.8
Feb,4.San.Diego,57.2
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,50
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,42.8
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,60.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,64.4
Feb,4.San.Diego,66.2
Feb,4.San.Diego,66.2
Feb,4.San.Diego,66.2
Feb,4.San.Diego,64.4
Feb,4.San.Diego,64.4
Feb,4.San.Diego,59.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,60.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,69.8
Feb,4.San.Diego,71.6
Feb,4.San.Diego,71.6
Feb,4.San.Diego,71.6
Feb,4.San.Diego,69.8
Feb,4.San.Diego,66.2
Feb,4.San.Diego,62.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,44.6
Feb,4.San.Diego,42.8
Feb,4.San.Diego,42.8
Feb,4.San.Diego,42.8
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,60.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,66.2
Feb,4.San.Diego,66.2
Feb,4.San.Diego,64.4
Feb,4.San.Diego,64.4
Feb,4.San.Diego,60.8
Feb,4.San.Diego,60.8
Feb,4.San.Diego,60.8
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,42.8
Feb,4.San.Diego,44.6
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,46.4
Feb,4.San.Diego,50
Feb,4.San.Diego,53.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.8
Feb,4.San.Diego,55.4
Feb,4.San.Diego,60.8
Feb,4.San.Diego,64.4
Feb,4.San.Diego,64.4
Feb,4.San.Diego,62.6
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,45.9
Feb,4.San.Diego,45.5
Feb,4.San.Diego,45
Feb,4.San.Diego,44.6
Feb,4.San.Diego,42.8
Feb,4.San.Diego,42.8
Feb,4.San.Diego,44.6
Feb,4.San.Diego,42.8
Feb,4.San.Diego,44.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,57.2
Feb,4.San.Diego,59
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,53.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,66.2
Feb,4.San.Diego,71.6
Feb,4.San.Diego,64.4
Feb,4.San.Diego,60.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,60.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,59
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,50
Feb,4.San.Diego,51.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,69.8
Feb,4.San.Diego,73.4
Feb,4.San.Diego,73.4
Feb,4.San.Diego,71.6
Feb,4.San.Diego,73.4
Feb,4.San.Diego,71.6
Feb,4.San.Diego,66.2
Feb,4.San.Diego,64.4
Feb,4.San.Diego,59
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,46.4
Feb,4.San.Diego,50
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,49.3
Feb,4.San.Diego,47.1
Feb,4.San.Diego,49.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,55.4
Feb,4.San.Diego,60.8
Feb,4.San.Diego,64.4
Feb,4.San.Diego,66.2
Feb,4.San.Diego,64.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,56.7
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50.9
Feb,4.San.Diego,50
Feb,4.San.Diego,49.1
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,53.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,60.8
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,62.6
Feb,4.San.Diego,59
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
